Order ID,Order Date,Ship Date,Region,Category,Sub-Category,Sales,Profit,Quantity
CA-2017-137414,2017-02-10,2017-06-10,West,Furniture,Furnishings,17.46,5.9364,2
CA-2017-137414,2017-02-10,2017-06-10,West,Technology,Machines,369.16,32.3015,11
CA-2016-143476,2016-11-09,2016-09-13,West,Office Supplies,Art,2.912,0.91,2
CA-2016-143476,2016-11-09,2016-09-13,West,Office Supplies,Paper,20.736,7.2576,4
CA-2016-143476,2016-11-09,2016-09-13,West,Office Supplies,Paper,9.568,2.99,2
US-2016-119046,2016-02-06,2016-06-06,West,Office Supplies,Paper,30.18,13.8828,3
US-2016-119046,2016-02-06,2016-06-06,West,Office Supplies,Binders,51.648,18.7224,12
US-2016-119046,2016-02-06,2016-06-06,West,Office Supplies,Binders,11.232,3.9312,3
CA-2017-154949,2017-10-15,2017-10-19,West,Office Supplies,Labels,14.73,7.2177,3
CA-2015-103072,2015-09-27,2015-09-30,Central,Office Supplies,Art,16.4,4.756,5
CA-2015-103072,2015-09-27,2015-09-30,Central,Office Supplies,Paper,25.92,12.4416,4
CA-2015-150770,2015-03-05,2015-06-05,West,Office Supplies,Art,8.82,2.5578,3
CA-2015-150770,2015-03-05,2015-06-05,West,Office Supplies,Binders,62.496,21.8736,2
CA-2015-150770,2015-03-05,2015-06-05,West,Technology,Accessories,339.96,122.3856,4
CA-2015-150770,2015-03-05,2015-06-05,West,Office Supplies,Binders,49.568,17.3488,2
CA-2017-154760,2017-09-01,2017-01-13,East,Office Supplies,Binders,274.491,-228.7425,3
US-2017-104437,2017-01-27,2017-01-31,East,Technology,Phones,137.94,35.8644,3
CA-2017-113075,2017-02-09,2017-06-09,Central,Technology,Accessories,40.68,-7.119,3
CA-2016-109953,2016-07-14,2016-07-18,West,Technology,Phones,110.376,12.4173,3
CA-2016-109953,2016-07-14,2016-07-18,West,Office Supplies,Appliances,151.62,50.0346,7
CA-2016-109953,2016-07-14,2016-07-18,West,Furniture,Furnishings,30.8,10.164,4
CA-2017-127397,2017-02-24,2017-02-28,East,Office Supplies,Paper,123.92,38.725,5
CA-2017-127397,2017-02-24,2017-02-28,East,Technology,Accessories,1319.8,214.4675,5
CA-2014-157546,2014-07-20,2014-07-22,West,Office Supplies,Binders,89.712,30.2778,6
CA-2014-157546,2014-07-20,2014-07-22,West,Office Supplies,Paper,22.83,10.7301,3
CA-2017-153843,2017-03-13,2017-03-15,East,Office Supplies,Binders,30.88,15.44,2
CA-2017-153843,2017-03-13,2017-03-15,East,Office Supplies,Appliances,465.16,120.9416,2
CA-2017-153843,2017-03-13,2017-03-15,East,Office Supplies,Paper,27.12,12.4752,4
CA-2016-137337,2016-08-03,2016-12-03,East,Furniture,Furnishings,113.6,44.304,8
CA-2016-137337,2016-08-03,2016-12-03,East,Office Supplies,Paper,12.96,6.3504,2
CA-2016-137337,2016-08-03,2016-12-03,East,Office Supplies,Binders,69.456,22.5732,2
CA-2014-138737,2014-07-12,2014-10-12,West,Office Supplies,Art,8.64,2.4192,3
CA-2016-164924,2016-10-07,2016-10-07,East,Technology,Machines,341.991,-319.1916,3
CA-2016-101651,2016-12-24,2016-12-30,West,Furniture,Furnishings,43.96,18.4632,7
CA-2016-101651,2016-12-24,2016-12-30,West,Office Supplies,Envelopes,39.76,18.6872,7
CA-2017-136651,2017-04-23,2017-04-25,West,Furniture,Furnishings,66.36,26.544,7
CA-2017-136651,2017-04-23,2017-04-25,West,Office Supplies,Binders,92.88,30.186,6
CA-2017-136651,2017-04-23,2017-04-25,West,Furniture,Furnishings,24.14,7.9662,2
CA-2017-118892,2017-08-17,2017-08-22,East,Furniture,Chairs,4416.174,-630.882,9
US-2017-151127,2017-05-22,2017-05-25,West,Office Supplies,Art,49.56,18.8328,7
CA-2017-145807,2017-09-02,2017-02-13,West,Office Supplies,Storage,354.9,17.745,5
US-2014-127978,2014-03-03,2014-08-03,East,Office Supplies,Labels,15.12,4.914,3
US-2014-127978,2014-03-03,2014-08-03,East,Furniture,Bookcases,302.45,-199.617,5
US-2014-127978,2014-03-03,2014-08-03,East,Office Supplies,Storage,44.672,-10.0512,8
CA-2015-158491,2015-04-06,2015-09-06,West,Technology,Accessories,119.98,35.994,2
CA-2015-158491,2015-04-06,2015-09-06,West,Technology,Accessories,989.97,395.988,3
CA-2016-116764,2016-08-27,2016-02-09,South,Office Supplies,Labels,9.216,3.3408,4
CA-2016-152457,2016-12-09,2016-09-18,Central,Office Supplies,Paper,68.52,31.5192,3
CA-2016-152730,2016-05-30,2016-04-06,Central,Office Supplies,Appliances,364.74,109.422,3
CA-2016-152730,2016-05-30,2016-04-06,Central,Furniture,Furnishings,47.4,21.33,5
CA-2016-152730,2016-05-30,2016-04-06,Central,Office Supplies,Storage,49.76,13.9328,4
CA-2016-152730,2016-05-30,2016-04-06,Central,Office Supplies,Art,5.56,1.4456,2
CA-2016-152730,2016-05-30,2016-04-06,Central,Office Supplies,Paper,629.1,301.968,6
CA-2016-152730,2016-05-30,2016-04-06,Central,Office Supplies,Art,14.7,3.969,5
CA-2016-152730,2016-05-30,2016-04-06,Central,Office Supplies,Paper,45.36,21.7728,7
CA-2016-152730,2016-05-30,2016-04-06,Central,Technology,Phones,125.99,35.2772,1
CA-2017-137001,2017-10-06,2017-06-13,West,Office Supplies,Art,14.7,4.116,7
CA-2017-156363,2017-10-22,2017-10-28,East,Technology,Phones,32.7,-6.54,5
CA-2017-156363,2017-10-22,2017-10-28,East,Office Supplies,Envelopes,31.68,11.088,4
CA-2017-122056,2017-06-13,2017-06-17,South,Office Supplies,Art,181.86,50.9208,7
US-2014-143721,2014-11-23,2014-11-26,Central,Furniture,Chairs,155.372,-35.5136,2
CA-2017-122987,2017-08-16,2017-08-16,South,Office Supplies,Binders,13.428,-11.19,3
CA-2017-122987,2017-08-16,2017-08-16,South,Office Supplies,Storage,67.136,-0.8392,4
CA-2016-133368,2016-01-14,2016-01-20,South,Office Supplies,Paper,89.568,32.4684,2
CA-2016-133368,2016-01-14,2016-01-20,South,Furniture,Furnishings,315.776,31.5776,8
CA-2016-123337,2016-09-16,2016-09-22,West,Furniture,Bookcases,273.666,-12.8784,2
CA-2016-123337,2016-09-16,2016-09-22,West,Office Supplies,Appliances,17.48,4.5448,4
US-2016-150357,2016-10-10,2016-10-14,South,Office Supplies,Supplies,20.608,-4.3792,2
US-2016-150357,2016-10-10,2016-10-14,South,Office Supplies,Binders,4.095,-2.73,3
CA-2015-144519,2015-11-13,2015-11-17,West,Technology,Phones,339.96,42.495,5
CA-2015-144519,2015-11-13,2015-11-17,West,Furniture,Furnishings,63.98,21.7532,7
CA-2014-120670,2014-02-11,2014-06-11,South,Technology,Accessories,799.92,239.976,10
CA-2016-157217,2016-07-19,2016-07-21,West,Technology,Phones,35.984,4.498,2
CA-2016-157217,2016-07-19,2016-07-21,West,Technology,Accessories,389.97,132.5898,3
CA-2016-108224,2016-05-14,2016-05-14,West,Technology,Accessories,185.528,48.7011,7
CA-2015-162782,2015-02-21,2015-02-27,East,Office Supplies,Binders,2541.98,1270.99,2
CA-2017-159282,2017-10-16,2017-10-21,West,Technology,Machines,599.985,-479.988,5
CA-2017-155936,2017-06-22,2017-06-29,Central,Office Supplies,Binders,3.036,-5.0094,3
CA-2017-169439,2017-09-09,2017-09-13,East,Office Supplies,Art,25.92,3.888,5
CA-2017-169439,2017-09-09,2017-09-13,East,Furniture,Furnishings,66.112,-9.0904,2
CA-2017-151183,2017-10-14,2017-10-19,West,Technology,Accessories,46.36,15.2988,4
CA-2016-149965,2016-06-20,2016-06-25,Central,Technology,Accessories,6.9,0.552,1
CA-2016-149965,2016-06-20,2016-06-25,Central,Furniture,Furnishings,57.69,23.6529,3
CA-2014-158281,2014-02-09,2014-07-09,Central,Technology,Machines,559.71,-121.2705,3
CA-2016-153661,2016-01-30,2016-01-31,West,Office Supplies,Storage,305.01,76.2525,9
CA-2016-153661,2016-01-30,2016-01-31,West,Office Supplies,Binders,50.784,17.7744,2
CA-2016-153661,2016-01-30,2016-01-31,West,Office Supplies,Labels,26.01,12.2247,9
CA-2017-109183,2017-04-12,2017-09-12,South,Technology,Machines,649,-272.58,2
CA-2016-113656,2016-01-23,2016-01-29,West,Furniture,Furnishings,59.99,21.5964,7
CA-2015-148964,2015-05-26,2015-05-31,West,Furniture,Furnishings,20.24,7.8936,1
CA-2014-111899,2014-04-05,2014-05-05,Central,Office Supplies,Art,37.84,2.838,2
CA-2014-111899,2014-04-05,2014-05-05,Central,Office Supplies,Fasteners,5.472,1.8468,6
CA-2015-101126,2015-10-02,2015-02-14,East,Office Supplies,Storage,77.24,7.724,5
CA-2014-163468,2014-11-18,2014-11-21,Central,Furniture,Tables,292.1,-175.26,4
CA-2014-163468,2014-11-18,2014-11-21,Central,Furniture,Furnishings,8.544,-7.476,2
CA-2014-163468,2014-11-18,2014-11-21,Central,Furniture,Bookcases,424.116,-30.294,6
CA-2014-163468,2014-11-18,2014-11-21,Central,Office Supplies,Binders,2.892,-4.9164,3
CA-2014-163468,2014-11-18,2014-11-21,Central,Office Supplies,Storage,381.72,-66.801,5
US-2017-117450,2017-04-09,2017-08-09,South,Furniture,Chairs,97.184,6.074,2
US-2017-117450,2017-04-09,2017-08-09,South,Office Supplies,Paper,10.368,3.6288,2
CA-2014-137274,2014-03-29,2014-02-04,Central,Furniture,Tables,890.841,-152.7156,3
CA-2016-144092,2016-05-11,2016-07-11,West,Technology,Accessories,72,12.96,4
CA-2016-144092,2016-05-11,2016-07-11,West,Furniture,Chairs,113.888,9.9652,2
CA-2016-144092,2016-05-11,2016-07-11,West,Office Supplies,Envelopes,158.13,77.4837,3
CA-2017-112172,2017-10-06,2017-06-14,East,Office Supplies,Fasteners,14.13,0.7065,3
CA-2015-121699,2015-10-08,2015-08-14,Central,Office Supplies,Binders,64.75,29.1375,5
CA-2015-162761,2015-09-10,2015-10-13,South,Office Supplies,Binders,1.872,-1.3104,2
CA-2015-162761,2015-09-10,2015-10-13,South,Office Supplies,Binders,11.214,-8.5974,2
CA-2015-162761,2015-09-10,2015-10-13,South,Office Supplies,Art,37.376,7.4752,8
CA-2016-121377,2016-05-28,2016-02-06,Central,Technology,Phones,286.4,25.06,1
CA-2017-115322,2017-11-05,2017-05-16,East,Office Supplies,Art,43.92,12.7368,3
CA-2016-132066,2016-10-16,2016-10-20,East,Furniture,Tables,142.182,-37.9152,1
CA-2017-158120,2017-11-17,2017-11-21,West,Office Supplies,Paper,19.608,6.6177,3
CA-2017-158120,2017-11-17,2017-11-21,West,Office Supplies,Binders,4.158,-3.465,7
CA-2017-100097,2017-11-26,2017-11-29,East,Technology,Phones,979.95,264.5865,5
CA-2017-100097,2017-11-26,2017-11-29,East,Furniture,Furnishings,135.3,37.884,5
CA-2017-167626,2017-03-09,2017-07-09,Central,Office Supplies,Paper,8.904,3.339,3
CA-2017-167626,2017-03-09,2017-07-09,Central,Technology,Accessories,100.8,21.42,2
US-2017-126053,2017-05-12,2017-08-12,East,Furniture,Furnishings,41.96,10.9096,2
US-2017-126053,2017-05-12,2017-08-12,East,Office Supplies,Labels,9.45,4.536,3
US-2017-128447,2017-10-11,2017-11-17,West,Office Supplies,Appliances,400.8,112.224,5
US-2017-128447,2017-10-11,2017-11-17,West,Office Supplies,Binders,28.792,10.0772,1
US-2014-131275,2014-03-18,2014-03-24,West,Furniture,Furnishings,111,14.43,2
US-2014-131275,2014-03-18,2014-03-24,West,Technology,Machines,1279.968,415.9896,4
US-2014-131275,2014-03-18,2014-03-24,West,Office Supplies,Storage,1856.19,334.1142,7
CA-2016-149349,2016-12-11,2016-11-13,Central,Furniture,Furnishings,22.752,-8.532,6
CA-2017-115119,2017-10-26,2017-10-30,East,Technology,Phones,61.542,-13.3341,1
CA-2017-115119,2017-10-26,2017-10-30,East,Office Supplies,Binders,81.438,-65.1504,7
CA-2015-125563,2015-11-04,2015-04-17,South,Furniture,Furnishings,67.36,10.104,2
CA-2015-125563,2015-11-04,2015-04-17,South,Furniture,Furnishings,54.528,14.3136,3
CA-2015-113152,2015-12-25,2015-12-30,East,Technology,Accessories,843.9,371.316,2
CA-2015-113152,2015-12-25,2015-12-30,East,Furniture,Bookcases,449.568,56.196,2
CA-2017-165155,2017-09-21,2017-09-23,West,Office Supplies,Storage,15.51,3.8775,1
CA-2014-163412,2014-12-20,2014-12-23,East,Furniture,Chairs,192.186,36.3018,3
CA-2015-159590,2015-07-18,2015-07-21,East,Office Supplies,Art,5.76,1.6128,2
CA-2014-116190,2014-07-26,2014-01-08,South,Furniture,Chairs,67.88,18.3276,2
CA-2014-116190,2014-07-26,2014-01-08,South,Office Supplies,Labels,162.89,76.5583,13
CA-2014-116190,2014-07-26,2014-01-08,South,Furniture,Furnishings,25.71,9.2556,3
CA-2014-168473,2014-12-26,2015-01-01,East,Office Supplies,Storage,191.88,19.188,6
CA-2017-168389,2017-11-12,2017-12-17,South,Furniture,Tables,721.875,-420,6
CA-2017-168389,2017-11-12,2017-12-17,South,Technology,Phones,73.568,-16.5528,4
CA-2017-168389,2017-11-12,2017-12-17,South,Office Supplies,Art,13.584,1.3584,1
CA-2017-168389,2017-11-12,2017-12-17,South,Furniture,Chairs,64.784,-12.147,1
CA-2014-130421,2014-03-03,2014-07-03,Central,Office Supplies,Appliances,176.772,-459.6072,3
CA-2017-142125,2017-10-21,2017-10-27,Central,Office Supplies,Binders,38.82,19.41,6
CA-2017-142125,2017-10-21,2017-10-27,Central,Office Supplies,Binders,21.9,10.512,5
CA-2017-141138,2017-10-11,2017-11-16,West,Technology,Accessories,111.79,43.5981,7
CA-2017-152135,2017-03-16,2017-03-18,East,Technology,Phones,445.44,-81.664,8
CA-2016-151974,2016-09-22,2016-09-29,East,Office Supplies,Labels,16.52,5.369,5
CA-2017-154102,2017-06-02,2017-02-13,West,Office Supplies,Paper,29.9,13.455,5
CA-2015-139780,2015-12-31,2016-02-01,Central,Office Supplies,Binders,116.4,52.38,8
CA-2016-114748,2016-09-10,2016-10-14,West,Office Supplies,Art,1.408,0.1584,1
CA-2016-114748,2016-09-10,2016-10-14,West,Furniture,Furnishings,169.568,0,2
US-2014-115189,2014-12-30,2015-03-01,East,Technology,Phones,251.964,-50.3928,6
US-2014-115189,2014-12-30,2015-03-01,East,Furniture,Tables,523.764,-192.0468,3
CA-2016-163594,2016-12-04,2016-04-14,West,Office Supplies,Paper,19.44,9.3312,3
CA-2016-163594,2016-12-04,2016-04-14,West,Furniture,Chairs,194.352,-36.441,3
CA-2016-163594,2016-12-04,2016-04-14,West,Office Supplies,Binders,36.624,13.734,3
CA-2016-127243,2016-11-28,2016-04-12,East,Technology,Phones,340.182,-73.7061,3
CA-2016-127243,2016-11-28,2016-04-12,East,Office Supplies,Fasteners,12.672,2.6928,8
CA-2016-127243,2016-11-28,2016-04-12,East,Office Supplies,Binders,6.888,-5.0512,2
CA-2016-127243,2016-11-28,2016-04-12,East,Office Supplies,Storage,32.544,-7.7292,2
CA-2016-127243,2016-11-28,2016-04-12,East,Furniture,Chairs,347.802,-24.843,7
CA-2017-161851,2017-04-15,2017-04-17,South,Office Supplies,Binders,15.57,-11.937,3
CA-2015-110345,2015-09-03,2015-11-03,South,Office Supplies,Labels,4.608,1.6704,2
CA-2014-107769,2014-10-28,2014-01-11,Central,Technology,Phones,257.98,74.8142,2
US-2017-123862,2017-07-01,2017-09-01,West,Office Supplies,Storage,153.78,44.5962,11
US-2017-123862,2017-07-01,2017-09-01,West,Office Supplies,Storage,61.02,0.6102,3
US-2017-123862,2017-07-01,2017-09-01,West,Office Supplies,Supplies,110.11,31.9319,7
US-2017-123862,2017-07-01,2017-09-01,West,Office Supplies,Fasteners,7.89,3.5505,1
CA-2017-100580,2017-08-13,2017-08-20,West,Office Supplies,Binders,36.024,11.7078,3
US-2017-145597,2017-02-11,2017-05-11,Central,Office Supplies,Art,54.336,5.4336,4
CA-2014-132787,2014-09-19,2014-09-23,West,Office Supplies,Storage,92.52,24.9804,6
CA-2015-136224,2015-05-31,2015-05-31,South,Office Supplies,Art,10.272,1.1556,3
CA-2016-105732,2016-09-13,2016-09-18,Central,Office Supplies,Storage,40.74,0.4074,3
CA-2016-105732,2016-09-13,2016-09-18,Central,Office Supplies,Labels,14.4,7.056,5
CA-2016-105732,2016-09-13,2016-09-18,Central,Technology,Phones,149.95,41.986,5
CA-2016-105732,2016-09-13,2016-09-18,Central,Office Supplies,Supplies,16.9,5.07,2
CA-2016-105732,2016-09-13,2016-09-18,Central,Office Supplies,Paper,17.61,8.4528,3
CA-2016-105732,2016-09-13,2016-09-18,Central,Office Supplies,Appliances,378,136.08,2
CA-2016-105732,2016-09-13,2016-09-18,Central,Office Supplies,Paper,17.64,8.6436,3
CA-2016-105732,2016-09-13,2016-09-18,Central,Office Supplies,Storage,373.08,100.7316,6
CA-2016-105732,2016-09-13,2016-09-18,Central,Furniture,Furnishings,1336.44,387.5676,14
CA-2016-105732,2016-09-13,2016-09-18,Central,Technology,Phones,29.97,0.2997,3
CA-2017-108035,2017-11-29,2017-03-12,South,Furniture,Chairs,390.368,48.796,2
CA-2017-108035,2017-11-29,2017-03-12,South,Furniture,Furnishings,101.52,19.035,5
CA-2017-160031,2017-04-12,2017-07-12,East,Office Supplies,Paper,74.352,23.235,3
CA-2017-147844,2017-02-05,2017-06-05,West,Office Supplies,Paper,15.7,7.065,5
CA-2017-147844,2017-02-05,2017-06-05,West,Office Supplies,Art,59.52,15.4752,3
CA-2017-147844,2017-02-05,2017-06-05,West,Office Supplies,Paper,34.4,15.824,5
CA-2016-110975,2016-12-25,2016-12-30,East,Furniture,Tables,313.176,-120.0508,2
CA-2016-110975,2016-12-25,2016-12-30,East,Furniture,Chairs,866.646,173.3292,3
CA-2014-141649,2014-09-30,2014-09-30,East,Office Supplies,Appliances,795.408,59.6556,6
CA-2014-124807,2014-12-07,2014-07-15,Central,Office Supplies,Paper,35.856,12.9978,9
CA-2014-124807,2014-12-07,2014-07-15,Central,Technology,Accessories,23.84,3.278,4
CA-2016-110009,2016-08-09,2016-09-13,West,Furniture,Furnishings,43.13,14.6642,1
CA-2016-110009,2016-08-09,2016-09-13,West,Office Supplies,Paper,30.87,14.2002,7
CA-2017-168172,2017-06-08,2017-10-08,East,Office Supplies,Supplies,70.12,21.036,4
CA-2015-100146,2015-05-14,2015-05-19,West,Furniture,Bookcases,509.9575,41.9965,5
CA-2015-100146,2015-05-14,2015-05-19,West,Furniture,Furnishings,122.91,34.4148,3
CA-2015-100146,2015-05-14,2015-05-19,West,Furniture,Chairs,97.568,-6.098,2
CA-2015-100146,2015-05-14,2015-05-19,West,Furniture,Chairs,722.352,81.2646,3
CA-2017-152079,2017-01-20,2017-01-21,Central,Office Supplies,Labels,11.52,4.176,5
CA-2016-129728,2016-05-30,2016-06-06,West,Furniture,Furnishings,167.84,11.7488,8
CA-2014-121769,2014-08-04,2014-12-04,East,Furniture,Tables,172.11,-94.6605,1
CA-2014-103058,2014-07-23,2014-07-24,East,Technology,Accessories,99.98,7.9984,2
CA-2017-121125,2017-05-30,2017-03-06,West,Technology,Phones,156.792,17.6391,1
CA-2017-121125,2017-05-30,2017-03-06,West,Technology,Accessories,35.36,-3.094,2
CA-2017-121125,2017-05-30,2017-03-06,West,Furniture,Furnishings,13.592,-0.3398,1
US-2016-114013,2016-03-13,2016-03-15,East,Furniture,Chairs,386.68,-5.524,2
US-2016-114013,2016-03-13,2016-03-15,East,Technology,Accessories,379.96,47.495,5
US-2016-114013,2016-03-13,2016-03-15,East,Technology,Phones,539.91,-116.9805,3
US-2016-114013,2016-03-13,2016-03-15,East,Office Supplies,Paper,41.24,13.9185,5
US-2016-114013,2016-03-13,2016-03-15,East,Office Supplies,Binders,51.897,-41.5176,1
US-2016-114013,2016-03-13,2016-03-15,East,Office Supplies,Storage,552.56,-138.14,5
US-2016-114013,2016-03-13,2016-03-15,East,Office Supplies,Binders,23.16,-15.44,5
US-2016-114013,2016-03-13,2016-03-15,East,Office Supplies,Storage,126.08,-28.368,2
US-2016-114013,2016-03-13,2016-03-15,East,Technology,Machines,449.1,-643.71,3
CA-2017-135069,2017-10-04,2017-04-14,East,Office Supplies,Appliances,195.104,21.9492,4
CA-2017-135069,2017-10-04,2017-04-14,East,Furniture,Furnishings,36.672,6.4176,3
CA-2016-101693,2016-06-25,2016-06-27,Central,Furniture,Chairs,85.246,-6.089,2
CA-2016-101693,2016-06-25,2016-06-27,Central,Furniture,Furnishings,32.712,-26.1696,2
US-2014-164763,2014-03-17,2014-03-21,South,Office Supplies,Binders,11.43,5.3721,3
US-2014-164763,2014-03-17,2014-03-21,South,Office Supplies,Binders,30.44,14.9156,2
US-2014-164763,2014-03-17,2014-03-21,South,Office Supplies,Paper,12.96,6.3504,2
US-2014-164763,2014-03-17,2014-03-21,South,Office Supplies,Paper,16,7.68,4
US-2014-164763,2014-03-17,2014-03-21,South,Office Supplies,Appliances,32.67,8.4942,3
CA-2014-161249,2014-09-08,2014-08-13,West,Office Supplies,Fasteners,4.464,-0.9486,3
CA-2014-161249,2014-09-08,2014-08-13,West,Office Supplies,Binders,9.345,-6.5415,5
CA-2015-148180,2015-07-26,2015-07-31,West,Office Supplies,Binders,9.144,3.0861,3
CA-2015-148180,2015-07-26,2015-07-31,West,Office Supplies,Binders,23.136,8.3868,6
CA-2015-148180,2015-07-26,2015-07-31,West,Office Supplies,Art,99.2,25.792,5
CA-2014-165568,2014-02-15,2014-02-19,West,Office Supplies,Binders,21.36,7.209,5
CA-2015-145457,2015-03-24,2015-03-27,West,Furniture,Furnishings,46.9,13.132,5
US-2017-163657,2017-02-09,2017-06-09,West,Office Supplies,Binders,18.72,6.552,5
US-2017-163657,2017-02-09,2017-06-09,West,Furniture,Tables,236.528,-2.9566,2
CA-2015-120446,2015-11-16,2015-11-18,West,Office Supplies,Labels,18.9,8.694,3
CA-2014-109932,2014-09-12,2014-11-12,Central,Office Supplies,Paper,10.688,3.7408,2
CA-2014-109932,2014-09-12,2014-11-12,Central,Office Supplies,Storage,237.096,20.7459,3
CA-2017-127474,2017-03-02,2017-07-02,Central,Office Supplies,Paper,5.184,1.8144,1
CA-2017-127474,2017-03-02,2017-07-02,Central,Office Supplies,Paper,65.584,23.7742,2
CA-2017-127474,2017-03-02,2017-07-02,Central,Furniture,Furnishings,22.2,-26.085,1
CA-2017-127474,2017-03-02,2017-07-02,Central,Office Supplies,Paper,419.4,146.79,5
CA-2017-115448,2017-11-11,2017-11-14,South,Furniture,Furnishings,88.92,14.4495,5
CA-2017-105669,2017-09-17,2017-09-22,Central,Office Supplies,Art,9.912,3.2214,3
CA-2017-105669,2017-09-17,2017-09-22,Central,Furniture,Chairs,318.43,-77.333,5
CA-2017-105669,2017-09-17,2017-09-22,Central,Office Supplies,Binders,5.8,-10.15,5
CA-2017-105669,2017-09-17,2017-09-22,Central,Technology,Phones,1415.76,88.485,6
CA-2017-134796,2017-06-25,2017-01-07,Central,Technology,Phones,148.48,16.704,2
CA-2016-137743,2016-07-30,2016-04-08,Central,Office Supplies,Labels,9.248,3.1212,4
CA-2016-137743,2016-07-30,2016-04-08,Central,Office Supplies,Storage,1036.624,51.8312,2
